<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
ABC,20200610,9.4092,9.4092,9.4092,9.4092,1050,10.4000,10.4000,10.4000,10.4000,0,0,0
ABC,20200609,9.3187,9.7711,9.3187,9.3187,30500,10.3000,10.8000,10.3000,10.3000,0,0,0
ABC,20200608,9.3188,9.4092,9.3188,9.4092,5426,10.3000,10.4000,10.3000,10.4000,0,0,0
ABC,20200605,9.2283,9.2283,9.2283,9.2283,11770,10.2000,10.2000,10.2000,10.2000,0,0,0
ABC,20200604,9.2283,9.4997,9.2283,9.2283,22720,10.2000,10.5000,10.2000,10.2000,0,0,0
ABC,20200603,9.4092,9.4092,9.2283,9.2283,7515,10.4000,10.4000,10.2000,10.2000,0,0,0
ABC,20200602,9.2283,9.2283,9.1378,9.1378,1309,10.2000,10.2000,10.1000,10.1000,0,9,0
ABC,20200601,9.1378,9.4997,9.1378,9.2283,2020,10.1000,10.5000,10.1000,10.2000,0,0,0
ABC,20200529,9.2283,9.2283,9.1378,9.1378,7015,10.2000,10.2000,10.1000,10.1000,0,0,0
ABC,20200528,9.2282,9.4092,9.1378,9.4092,4510,10.2000,10.4000,10.1000,10.4000,0,0,0
ABC,20200527,9.0474,9.3188,9.0474,9.3187,2310,10.0000,10.3000,10.0000,10.3000,0,0,0
ABC,20200526,9.4997,9.4997,9.2283,9.2283,6600,10.5000,10.5000,10.2000,10.2000,0,0,0
ABC,20200525,9.2282,9.4996,9.2282,9.2283,1030,10.2000,10.5000,10.2000,10.2000,0,0,0
ABC,20200522,9.2282,9.3187,9.1378,9.3187,6000,10.2000,10.3000,10.1000,10.3000,0,0,0
ABC,20200521,9.3187,9.3187,9.3187,9.3187,810,10.3000,10.3000,10.3000,10.3000,0,0,0
ABC,20200520,9.3187,9.4996,9.3187,9.3187,4600,10.3000,10.5000,10.3000,10.3000,0,0,0
ABC,20200519,9.4997,9.4997,9.3187,9.3187,1248,10.5000,10.5000,10.3000,10.3000,0,0,0
ABC,20200518,9.4997,9.4997,9.0473,9.0473,4750,10.5000,10.5000,10.0000,10.0000,0,0,0
ABC,20200515,9.3188,9.4997,8.9569,9.4997,17000,10.3000,10.5000,9.9000,10.5000,0,0,0
ABC,20200514,9.4997,9.4997,8.6854,9.4997,4215,10.5000,10.5000,9.6000,10.5000,0,0,0
ABC,20200513,9.4997,9.4997,9.4997,9.4997,6900,10.5000,10.5000,10.5000,10.5000,0,0,0
ABC,20200512,8.9568,9.8616,8.9568,9.4997,52380,9.9000,10.9000,9.9000,10.5000,0,0,0
ABC,20200511,8.9569,8.9569,8.6855,8.7759,3620,9.9000,9.9000,9.6000,9.7000,0,0,0
ABC,20200508,8.5045,8.5950,8.4141,8.5950,6300,9.4000,9.5000,9.3000,9.5000,0,0,0
ABC,20200507,8.6854,8.6854,8.5045,8.5950,15100,9.6000,9.6000,9.4000,9.5000,0,0,0
ABC,20200506,8.6854,8.6854,8.6854,8.6854,9400,9.6000,9.6000,9.6000,9.6000,0,0,0
ABC,20200505,8.6854,8.7759,8.6854,8.7759,4800,9.6000,9.7000,9.6000,9.7000,0,0,0
ABC,20200504,8.8663,8.8663,8.5949,8.7759,8810,9.8000,9.8000,9.5000,9.7000,0,0,0
ABC,20200429,8.6854,8.6854,8.6854,8.6854,400,9.6000,9.6000,9.6000,9.6000,0,0,0
ABC,20200428,8.7759,8.7759,8.6854,8.7759,17700,9.7000,9.7000,9.6000,9.7000,0,0,0
ABC,20200427,8.7759,8.7759,8.5950,8.6854,7000,9.7000,9.7000,9.5000,9.6000,0,0,0
ABC,20200424,8.7759,8.7759,8.7759,8.7759,1450,9.7000,9.7000,9.7000,9.7000,0,0,0
ABC,20200423,8.7759,8.7759,8.6854,8.7759,3800,9.7000,9.7000,9.6000,9.7000,0,0,0
ABC,20200422,8.6855,8.7759,8.6855,8.6854,16810,9.6000,9.7000,9.6000,9.6000,0,0,0
ABC,20200421,8.5950,8.7759,8.5045,8.5950,34000,9.5000,9.7000,9.4000,9.5000,0,0,0
ABC,20200420,8.2331,8.5950,8.2331,8.5045,11900,9.1000,9.5000,9.1000,9.4000,0,0,0
ABC,20200417,8.5949,8.6854,8.5045,8.5045,3800,9.5000,9.6000,9.4000,9.4000,0,0,0
ABC,20200416,8.2331,8.4140,8.2331,8.4140,300,9.1000,9.3000,9.1000,9.3000,0,0,0
ABC,20200415,8.2331,8.2331,8.2331,8.2331,5500,9.1000,9.1000,9.1000,9.1000,0,0,0
ABC,20200414,8.4140,8.5045,8.4140,8.5045,3300,9.3000,9.4000,9.3000,9.4000,0,0,0
ABC,20200413,8.4141,8.4141,8.4141,8.4140,3100,9.3000,9.3000,9.3000,9.3000,0,0,0
ABC,20200410,8.2331,8.5950,8.2331,8.5950,3300,9.1000,9.5000,9.1000,9.5000,0,0,0
ABC,20200409,8.0521,8.5949,7.9616,8.5950,16000,8.9000,9.5000,8.8000,9.5000,0,0,0
ABC,20200408,7.7807,8.0521,7.7807,8.0521,10105,8.6000,8.9000,8.6000,8.9000,0,0,0
ABC,20200407,7.9616,7.9616,7.7807,7.9616,35300,8.8000,8.8000,8.6000,8.8000,0,0,0
ABC,20200406,7.5093,7.9617,7.5093,7.9616,8310,8.3000,8.8000,8.3000,8.8000,0,0,0
ABC,20200403,7.3283,8.1426,7.3283,8.1426,3100,8.1000,9.0000,8.1000,9.0000,0,0,0
ABC,20200401,7.2379,7.4188,7.1474,7.4188,5500,8.0000,8.2000,7.9000,8.2000,0,0,0
ABC,20200331,7.4188,7.4188,7.1474,7.1474,4000,8.2000,8.2000,7.9000,7.9000,0,0,0
ABC,20200330,7.5997,7.5997,7.2378,7.3283,7310,8.4000,8.4000,8.0000,8.1000,0,100,0
ABC,20200327,7.5093,7.7807,7.5093,7.6902,2100,8.3000,8.6000,8.3000,8.5000,0,0,0
ABC,20200326,7.7807,7.7807,7.7807,7.7807,600,8.6000,8.6000,8.6000,8.6000,0,0,0
ABC,20200325,7.8712,7.8712,7.0569,7.8712,5400,8.7000,8.7000,7.8000,8.7000,0,0,0
ABC,20200324,7.7807,7.7807,7.7807,7.7807,200,8.6000,8.6000,8.6000,8.6000,0,0,0
ABC,20200323,7.9616,7.9616,7.3283,7.3283,12510,8.8000,8.8000,8.1000,8.1000,0,10,0
ABC,20200320,7.9616,7.9616,7.9616,7.9616,12705,8.8000,8.8000,8.8000,8.8000,0,0,0
ABC,20200319,7.9616,7.9616,7.9616,7.9616,7400,8.8000,8.8000,8.8000,8.8000,0,0,0
ABC,20200318,7.8711,8.0521,7.7807,8.0521,11800,8.7000,8.9000,8.6000,8.9000,0,0,0
ABC,20200317,8.0521,8.0521,7.6902,7.6902,25505,8.9000,8.9000,8.5000,8.5000,0,0,0
ABC,20200316,7.9616,7.9616,7.9616,7.9616,500,8.8000,8.8000,8.8000,8.8000,0,0,0
ABC,20200313,7.9616,7.9616,7.7807,7.9616,13400,8.8000,8.8000,8.6000,8.8000,0,0,0
ABC,20200312,8.1426,8.1426,7.8712,7.9616,26905,9.0000,9.0000,8.7000,8.8000,0,0,200
ABC,20200311,8.2330,8.2330,8.0521,8.0521,12100,9.1000,9.1000,8.9000,8.9000,0,0,0
ABC,20200310,8.1426,8.3235,8.1426,8.3235,2750,9.0000,9.2000,9.0000,9.2000,0,0,0
ABC,20200309,8.5045,8.5045,8.1426,8.1426,35800,9.4000,9.4000,9.0000,9.0000,0,0,0
ABC,20200306,8.4140,8.6854,7.6902,8.6854,18100,9.3000,9.6000,8.5000,9.6000,0,0,0
ABC,20200305,8.5950,8.7759,8.5950,8.6854,7909,9.5000,9.7000,9.5000,9.6000,0,0,0
ABC,20200304,8.5045,8.5950,8.4140,8.5950,14000,9.4000,9.5000,9.3000,9.5000,0,0,0
ABC,20200303,8.5045,8.5045,8.5045,8.5045,3500,9.4000,9.4000,9.4000,9.4000,0,0,0
ABC,20200302,8.5045,8.5045,8.5045,8.5045,1000,9.4000,9.4000,9.4000,9.4000,0,0,0
ABC,20200228,8.5045,8.5045,8.3236,8.5045,5700,9.4000,9.4000,9.2000,9.4000,0,0,0
ABC,20200227,8.5950,8.5950,8.5045,8.5950,11500,9.5000,9.5000,9.4000,9.5000,0,0,0
ABC,20200226,8.5045,8.5950,8.5045,8.5950,2100,9.4000,9.5000,9.4000,9.5000,0,0,0
ABC,20200225,8.5950,8.5950,8.5045,8.5950,1617,9.5000,9.5000,9.4000,9.5000,0,0,0
ABC,20200224,8.6854,8.6854,8.5045,8.5950,7230,9.6000,9.6000,9.4000,9.5000,0,0,0
ABC,20200221,8.5045,8.6854,8.5045,8.6854,2000,9.4000,9.6000,9.4000,9.6000,0,0,0
ABC,20200220,8.5950,8.7759,8.5045,8.5045,2600,9.5000,9.7000,9.4000,9.4000,0,0,0
ABC,20200219,8.5045,8.5950,8.5045,8.5950,2700,9.4000,9.5000,9.4000,9.5000,0,0,0
ABC,20200218,8.5045,8.5045,8.5045,8.5045,3000,9.4000,9.4000,9.4000,9.4000,0,0,0
ABC,20200217,8.5950,8.5950,8.5950,8.5950,7900,9.5000,9.5000,9.5000,9.5000,0,0,0
ABC,20200214,8.5045,8.5950,8.5045,8.5950,4100,9.4000,9.5000,9.4000,9.5000,0,0,0
ABC,20200213,8.8664,8.8664,8.8664,8.8664,100,9.8000,9.8000,9.8000,9.8000,0,0,0
ABC,20200212,8.5045,8.7759,8.3236,8.7759,29400,9.4000,9.7000,9.2000,9.7000,0,0,0
ABC,20200211,8.5950,8.5950,8.5045,8.5950,5300,9.5000,9.5000,9.4000,9.5000,0,0,0
ABC,20200210,8.6855,8.6855,8.5045,8.5045,4320,9.6000,9.6000,9.4000,9.4000,0,0,0
ABC,20200207,8.8663,9.0473,8.8663,8.8664,5200,9.8000,10.0000,9.8000,9.8000,0,0,0
ABC,20200206,8.6854,8.6854,8.6854,8.6854,3800,9.6000,9.6000,9.6000,9.6000,0,0,0
ABC,20200205,8.5949,8.6854,8.5949,8.6854,13605,9.5000,9.6000,9.5000,9.6000,0,0,0
ABC,20200204,8.5045,8.6854,8.5045,8.6854,8741,9.4000,9.6000,9.4000,9.6000,0,0,0
ABC,20200203,8.7759,8.7759,8.1426,8.7759,27200,9.7000,9.7000,9.0000,9.7000,0,0,0
ABC,20200131,8.8663,8.8663,8.7759,8.7759,7100,9.8000,9.8000,9.7000,9.7000,0,0,0
ABC,20200130,8.8664,9.0473,8.7759,8.9568,140000,9.8000,10.0000,9.7000,9.9000,0,0,0
ABC,20200122,9.0473,9.0473,9.0473,9.0473,1300,10.0000,10.0000,10.0000,10.0000,0,0,0
ABC,20200121,9.6806,9.6806,8.8664,8.8664,5500,10.7000,10.7000,9.8000,9.8000,0,0,0
ABC,20200120,8.7759,8.8664,8.7759,8.7759,22100,9.7000,9.8000,9.7000,9.7000,0,0,0
ABC,20200117,8.7759,8.7759,8.7759,8.7759,3030,9.7000,9.7000,9.7000,9.7000,0,0,0
ABC,20200116,8.8664,8.8664,8.7759,8.7759,2900,9.8000,9.8000,9.7000,9.7000,0,0,0
ABC,20200115,8.8664,8.8664,8.8664,8.8664,100,9.8000,9.8000,9.8000,9.8000,0,0,0
ABC,20200114,8.8664,8.8664,8.7759,8.7759,3210,9.8000,9.8000,9.7000,9.7000,0,0,0
ABC,20200113,8.8664,8.8664,8.8664,8.8664,4700,9.8000,9.8000,9.8000,9.8000,0,0,0
ABC,20200109,8.7759,8.8664,8.7759,8.8664,10800,9.7000,9.8000,9.7000,9.8000,0,0,0
ABC,20200108,8.9569,8.9569,8.7759,8.7759,38100,9.9000,9.9000,9.7000,9.7000,0,0,0
ABC,20200107,8.8664,8.8664,8.8664,8.8664,200,9.8000,9.8000,9.8000,9.8000,0,0,0
ABC,20200106,8.9568,9.5902,8.9568,9.5902,16005,9.9000,10.6000,9.9000,10.6000,0,0,0
ABC,20200103,8.7759,8.8664,8.7759,8.7759,2500,9.7000,9.8000,9.7000,9.7000,0,0,0
ABC,20200102,8.8664,8.8664,8.7759,8.7759,3600,9.8000,9.8000,9.7000,9.7000,0,0,0
ABC,20191231,8.8664,8.8664,8.8664,8.8664,300,9.8000,9.8000,9.8000,9.8000,0,0,0
ABC,20191230,9.2282,9.2282,9.2282,9.2283,100,10.2000,10.2000,10.2000,10.2000,0,0,0
ABC,20191227,8.8664,8.9569,8.8664,8.9568,2100,9.8000,9.9000,9.8000,9.9000,0,0,0
ABC,20191226,8.9569,8.9569,8.8664,8.8664,1700,9.9000,9.9000,9.8000,9.8000,0,0,0
ABC,20191224,8.8663,8.9568,8.8663,8.9568,1000,9.8000,9.9000,9.8000,9.9000,0,0,0
ABC,20191223,9.5902,9.6807,9.5902,9.6806,300,10.6000,10.7000,10.6000,10.7000,0,0,0
ABC,20191220,8.8663,8.8663,8.7759,8.8664,1100,9.8000,9.8000,9.7000,9.8000,0,0,0
ABC,20191219,8.9568,8.9568,8.9568,8.9568,10600,9.9000,9.9000,9.9000,9.9000,0,0,0
ABC,20191218,8.9568,9.0473,8.9568,8.9568,8400,9.9000,10.0000,9.9000,9.9000,0,0,0
ABC,20191217,8.9568,8.9568,8.9568,8.9568,12100,9.9000,9.9000,9.9000,9.9000,0,0,0
ABC,20191216,8.9569,8.9569,8.9569,8.9568,1517,9.9000,9.9000,9.9000,9.9000,0,0,0
ABC,20191213,8.9568,8.9568,8.8663,8.8664,3003,9.9000,9.9000,9.8000,9.8000,0,0,0
ABC,20191212,8.9569,8.9569,8.9569,8.9568,5900,9.9000,9.9000,9.9000,9.9000,0,0,0
ABC,20191211,8.8664,8.8664,8.8664,8.8664,4212,9.8000,9.8000,9.8000,9.8000,0,0,0
ABC,20191210,8.8664,8.8664,8.8664,8.8664,1710,9.8000,9.8000,9.8000,9.8000,0,0,0
ABC,20191209,8.7759,8.7759,8.7759,8.7759,100,9.7000,9.7000,9.7000,9.7000,0,0,0
ABC,20191206,8.8664,8.8664,8.6855,8.6854,9800,9.8000,9.8000,9.6000,9.6000,0,0,0
ABC,20191205,8.8664,8.8664,8.8664,8.8664,2600,9.8000,9.8000,9.8000,9.8000,0,0,0
ABC,20191204,8.9568,8.9568,8.7759,8.7759,3100,9.9000,9.9000,9.7000,9.7000,0,0,0
ABC,20191203,8.8664,8.9568,8.8664,8.9568,28037,9.8000,9.9000,9.8000,9.9000,0,0,0
ABC,20191129,9.0473,9.0473,9.0473,9.0473,1425,10.0000,10.0000,10.0000,10.0000,0,0,0
ABC,20191128,8.5950,9.0473,8.5950,9.0473,9905,9.5000,10.0000,9.5000,10.0000,0,0,0
ABC,20191127,8.8663,8.9568,8.8663,8.8664,1900,9.8000,9.9000,9.8000,9.8000,0,0,0
ABC,20191126,8.9568,8.9568,8.9568,8.9568,1500,9.9000,9.9000,9.9000,9.9000,0,0,0
ABC,20191125,8.6854,8.6854,8.6854,8.6854,2900,9.6000,9.6000,9.6000,9.6000,0,0,0
ABC,20191122,8.6854,8.6854,8.6854,8.6854,1367,9.6000,9.6000,9.6000,9.6000,0,0,0
ABC,20191121,8.6855,8.7759,8.6855,8.7759,1100,9.6000,9.7000,9.6000,9.7000,0,0,0
ABC,20191120,8.6854,8.8663,8.5949,8.8664,26601,9.6000,9.8000,9.5000,9.8000,0,0,0
ABC,20191119,8.6854,8.6854,8.6854,8.6854,1000,9.6000,9.6000,9.6000,9.6000,0,0,0
ABC,20191118,8.7759,8.7759,8.6854,8.6854,17200,9.7000,9.7000,9.6000,9.6000,0,0,0
ABC,20191115,8.7759,8.7759,8.7759,8.7759,4200,9.7000,9.7000,9.7000,9.7000,0,0,0
ABC,20191114,8.8664,8.8664,8.7759,8.7759,2701,9.8000,9.8000,9.7000,9.7000,0,0,0
ABC,20191113,8.8663,8.8663,8.8663,8.8664,4600,9.8000,9.8000,9.8000,9.8000,0,0,0
ABC,20191112,8.8664,9.0473,8.8664,8.9568,8200,9.8000,10.0000,9.8000,9.9000,0,0,0
ABC,20191111,8.7759,8.7759,8.6854,8.7759,6250,9.7000,9.7000,9.6000,9.7000,0,0,0
ABC,20191108,8.7759,9.0473,8.7759,9.0473,1500,9.7000,10.0000,9.7000,10.0000,0,0,0
ABC,20191107,8.8664,8.8664,8.7759,8.7759,24800,9.8000,9.8000,9.7000,9.7000,0,0,0
ABC,20191106,9.0473,9.0473,8.7759,8.8664,4170,10.0000,10.0000,9.7000,9.8000,0,0,0
ABC,20191105,8.6855,9.0474,8.6855,9.0473,34400,9.6000,10.0000,9.6000,10.0000,0,0,0
ABC,20191104,8.8664,8.8664,8.5950,8.5950,3355,9.8000,9.8000,9.5000,9.5000,0,0,0
ABC,20191101,9.0473,9.0473,8.6854,8.7759,24410,10.0000,10.0000,9.6000,9.7000,0,0,0
ABC,20191031,8.7759,9.1378,8.7759,9.1378,3100,9.7000,10.1000,9.7000,10.1000,0,0,0
ABC,20191030,8.8664,9.2282,8.7759,8.8664,7238,9.8000,10.2000,9.7000,9.8000,0,0,0
ABC,20191029,8.9568,9.4092,8.7759,9.0473,6700,9.9000,10.4000,9.7000,10.0000,0,0,0
ABC,20191028,9.3188,9.3188,9.0473,9.0473,29187,10.3000,10.3000,10.0000,10.0000,0,0,0
ABC,20191025,9.0473,9.4997,9.0473,9.4997,9310,10.0000,10.5000,10.0000,10.5000,0,0,0
ABC,20191024,9.1378,9.6807,9.1378,9.4092,24016,10.1000,10.7000,10.1000,10.4000,0,0,0
ABC,20191023,9.9521,9.9521,9.1378,9.2283,12157,11.0000,11.0000,10.1000,10.2000,0,0,0
ABC,20191022,10.4949,10.6759,9.5902,9.8616,116152,11.6000,11.8000,10.6000,10.9000,0,0,0
ABC,20191021,8.3235,9.5902,8.3235,9.5902,79375,9.2000,10.6000,9.2000,10.6000,0,0,0
ABC,20191018,8.4140,8.4140,8.4140,8.4140,1380,9.3000,9.3000,9.3000,9.3000,0,0,0
ABC,20191017,8.4140,8.4140,8.4140,8.4140,100,9.3000,9.3000,9.3000,9.3000,0,0,0
ABC,20191016,8.5045,8.5045,8.4140,8.4140,3300,9.4000,9.4000,9.3000,9.3000,0,0,0
ABC,20191015,8.5045,8.5045,8.4140,8.4140,4400,9.4000,9.4000,9.3000,9.3000,0,0,0
ABC,20191014,8.4140,8.5045,8.4140,8.5045,11600,9.3000,9.4000,9.3000,9.4000,0,0,0
ABC,20191011,8.5045,8.5045,8.4140,8.4140,3000,9.4000,9.4000,9.3000,9.3000,0,0,0
ABC,20191010,8.5045,8.5045,8.4140,8.4140,1100,9.4000,9.4000,9.3000,9.3000,0,0,0
ABC,20191009,8.4140,8.5044,8.4140,8.5045,1100,9.3000,9.4000,9.3000,9.4000,0,0,0
ABC,20191008,8.5045,8.5045,8.3235,8.3235,2115,9.4000,9.4000,9.2000,9.2000,0,0,0
ABC,20191007,8.4140,8.4140,8.3236,8.4140,3200,9.3000,9.3000,9.2000,9.3000,0,0,0
ABC,20191004,8.5045,8.5045,8.5045,8.5045,1900,9.4000,9.4000,9.4000,9.4000,0,0,0
ABC,20191003,8.5045,8.5045,8.3236,8.4140,4500,9.4000,9.4000,9.2000,9.3000,0,0,0
ABC,20191002,8.5045,8.5950,8.5045,8.5950,2421,9.4000,9.5000,9.4000,9.5000,0,0,0
ABC,20191001,8.5045,8.5950,8.5045,8.5950,5700,9.4000,9.5000,9.4000,9.5000,0,0,0
ABC,20190930,8.5045,8.6855,8.5045,8.5950,6500,9.4000,9.6000,9.4000,9.5000,0,0,0
ABC,20190927,8.6854,8.6854,8.4140,8.5950,5100,9.6000,9.6000,9.3000,9.5000,2000,0,0
ABC,20190926,8.6854,8.6854,8.6854,8.6854,6350,9.6000,9.6000,9.6000,9.6000,0,0,0
ABC,20190925,8.6854,8.7759,8.4140,8.5045,58834,9.6000,9.7000,9.3000,9.4000,0,0,0
ABC,20190924,8.6855,8.6855,8.5950,8.6854,2120,9.6000,9.6000,9.5000,9.6000,0,0,0
ABC,20190923,8.8663,8.8663,8.5949,8.5950,63300,9.8000,9.8000,9.5000,9.5000,0,0,0
ABC,20190920,8.7759,8.8664,8.6855,8.6854,19600,9.7000,9.8000,9.6000,9.6000,0,0,0
ABC,20190919,8.8663,8.8663,8.8663,8.8664,7710,9.8000,9.8000,9.8000,9.8000,0,0,0
ABC,20190918,8.9568,8.9568,8.9568,8.9568,3040,9.9000,9.9000,9.9000,9.9000,0,0,0
ABC,20190917,8.9568,9.0473,8.7759,8.7759,3300,9.9000,10.0000,9.7000,9.7000,0,0,0
ABC,20190916,8.8663,9.0473,8.7759,9.0473,7534,9.8000,10.0000,9.7000,10.0000,0,0,0
ABC,20190913,8.6854,8.6854,8.6854,8.6854,440,9.6000,9.6000,9.6000,9.6000,0,0,0
ABC,20190912,8.6855,8.7759,8.6855,8.7759,1540,9.6000,9.7000,9.6000,9.7000,0,0,0
ABC,20190911,8.7759,8.7759,8.5950,8.5950,2800,9.7000,9.7000,9.5000,9.5000,0,0,0
ABC,20190910,8.7759,8.7759,8.5950,8.5950,8900,9.7000,9.7000,9.5000,9.5000,0,0,0
ABC,20190909,8.7759,8.7759,8.7759,8.7759,19130,9.7000,9.7000,9.7000,9.7000,0,0,0
ABC,20190906,8.8663,8.8663,8.7759,8.7759,1600,9.8000,9.8000,9.7000,9.7000,0,0,0
ABC,20190905,8.9568,8.9568,8.9568,8.9568,1700,9.9000,9.9000,9.9000,9.9000,0,0,0
ABC,20190904,8.8664,8.8664,8.7759,8.7759,9600,9.8000,9.8000,9.7000,9.7000,0,0,0
ABC,20190903,8.7759,9.0473,8.7759,9.0473,8550,9.7000,10.0000,9.7000,10.0000,0,0,0
ABC,20190830,8.7759,8.7759,8.7759,8.7759,5000,9.7000,9.7000,9.7000,9.7000,0,0,0
ABC,20190829,8.7759,8.8664,8.5950,8.8664,10800,9.7000,9.8000,9.5000,9.8000,0,0,0
ABC,20190828,8.9568,8.9568,8.5045,8.7759,37110,9.9000,9.9000,9.4000,9.7000,0,0,0
ABC,20190827,9.0473,9.2282,9.0473,9.0473,10500,10.0000,10.2000,10.0000,10.0000,1000,0,0
ABC,20190826,9.0473,9.0473,8.9569,9.0473,4420,10.0000,10.0000,9.9000,10.0000,1000,0,0
ABC,20190823,9.5901,9.5901,8.9568,9.1378,35100,10.6000,10.6000,9.9000,10.1000,0,0,0
ABC,20190822,9.2282,9.4092,9.2282,9.4092,16120,10.2000,10.4000,10.2000,10.4000,0,0,0
ABC,20190821,9.6806,9.6806,9.2283,9.3187,44801,10.7000,10.7000,10.2000,10.3000,0,0,0
ABC,20190820,9.4092,9.4997,9.3187,9.4997,10217,10.4000,10.5000,10.3000,10.5000,0,0,0
ABC,20190819,9.3187,9.7711,9.2282,9.4092,19600,10.3000,10.8000,10.2000,10.4000,0,0,0
ABC,20190816,9.2282,9.3187,9.2282,9.3187,6301,10.2000,10.3000,10.2000,10.3000,0,0,0
ABC,20190815,9.3188,9.4997,9.3188,9.3187,4900,10.3000,10.5000,10.3000,10.3000,0,0,0
ABC,20190814,9.2282,9.9520,9.1378,9.5902,28217,10.2000,11.0000,10.1000,10.6000,0,0,0
ABC,20190813,9.4997,9.4997,9.1378,9.3187,18830,10.5000,10.5000,10.1000,10.3000,0,0,0
ABC,20190812,9.4092,9.6806,9.2282,9.4997,12710,10.4000,10.7000,10.2000,10.5000,0,0,0
ABC,20190809,9.8616,9.8616,9.2283,9.6806,64000,10.9000,10.9000,10.2000,10.7000,0,0,0
ABC,20190808,10.1330,10.4949,9.5902,9.7711,57100,11.2000,11.6000,10.6000,10.8000,0,0,0
ABC,20190807,9.4997,10.3139,9.4092,10.1330,60617,10.5000,11.4000,10.4000,11.2000,0,0,0
ABC,20190806,9.0473,9.6806,9.0473,9.4092,35420,10.0000,10.7000,10.0000,10.4000,0,0,0
ABC,20190805,9.0473,9.1378,8.9568,9.0473,26500,10.0000,10.1000,9.9000,10.0000,0,0,0
ABC,20190802,8.9568,9.0473,8.9568,9.0473,12900,9.9000,10.0000,9.9000,10.0000,0,0,0
ABC,20190801,8.8664,9.4997,8.8664,9.4092,15503,9.8000,10.5000,9.8000,10.4000,0,0,0
ABC,20190731,8.7759,8.9568,8.6854,8.8664,5400,9.7000,9.9000,9.6000,9.8000,0,0,0
ABC,20190730,8.9569,8.9569,8.6855,8.7759,17300,9.9000,9.9000,9.6000,9.7000,0,0,0
ABC,20190729,9.0474,9.1378,8.8664,8.8664,22441,10.0000,10.1000,9.8000,9.8000,0,0,0
ABC,20190726,9.2283,9.4093,9.0474,9.2283,34300,10.2000,10.4000,10.0000,10.2000,0,0,0
ABC,20190725,9.4092,9.6806,9.2283,9.5902,29920,10.4000,10.7000,10.2000,10.6000,0,0,0
ABC,20190724,9.7711,9.7711,9.4092,9.7711,14750,10.8000,10.8000,10.4000,10.8000,0,0,0
ABC,20190723,9.9521,9.9521,9.4997,9.8616,29620,11.0000,11.0000,10.5000,10.9000,0,0,0
ABC,20190722,9.7711,10.6759,9.7711,9.8616,92701,10.8000,11.8000,10.8000,10.9000,0,0,0
ABC,20190719,9.7711,9.7711,9.1378,9.5902,20600,10.8000,10.8000,10.1000,10.6000,0,0,0
ABC,20190718,9.7711,9.9521,9.6807,9.6806,7700,10.8000,11.0000,10.7000,10.7000,0,0,0
ABC,20190717,9.6806,9.8615,9.5901,9.8616,3800,10.7000,10.9000,10.6000,10.9000,0,0,0
ABC,20190716,9.8616,10.1330,9.7711,9.9520,16703,10.9000,11.2000,10.8000,11.0000,0,0,0
ABC,20190715,9.5901,10.1330,9.5901,10.1330,14901,10.6000,11.2000,10.6000,11.2000,0,0,0
ABC,20190712,10.3139,10.3139,9.7711,10.0425,43500,11.4000,11.4000,10.8000,11.1000,0,0,0
ABC,20190711,9.9521,10.4949,9.6807,10.3139,72000,11.0000,11.6000,10.7000,11.4000,0,0,0
ABC,20190710,8.8664,9.8616,8.8664,9.8616,112995,9.8000,10.9000,9.8000,10.9000,0,0,0
ABC,20190709,8.5045,8.7759,8.5045,8.7759,24927,9.4000,9.7000,9.4000,9.7000,0,0,0
ABC,20190708,8.5045,8.5045,8.3235,8.5045,4548,9.4000,9.4000,9.2000,9.4000,0,0,0
ABC,20190705,8.4141,8.5045,8.2331,8.4140,8167,9.3000,9.4000,9.1000,9.3000,0,0,0
ABC,20190704,8.3235,8.5949,8.2330,8.5950,3510,9.2000,9.5000,9.1000,9.5000,0,0,0
ABC,20190703,8.6855,8.6855,8.3236,8.3235,8400,9.6000,9.6000,9.2000,9.2000,0,0,0
ABC,20190702,8.6855,8.6855,8.5045,8.5950,11900,9.6000,9.6000,9.4000,9.5000,0,0,0
ABC,20190701,8.2330,8.6854,8.2330,8.5950,21458,9.1000,9.6000,9.1000,9.5000,0,0,0
ABC,20190628,8.1426,8.1426,7.9617,8.0521,32410,9.0000,9.0000,8.8000,8.9000,0,0,0
ABC,20190627,8.5045,8.6854,8.1426,8.1426,43100,9.4000,9.6000,9.0000,9.0000,0,0,0
ABC,20190626,9.0473,9.0473,8.5045,8.7759,37410,10.0000,10.0000,9.4000,9.7000,0,0,0
ABC,20190625,9.9522,9.9522,9.0474,9.1378,14710,11.0000,11.0000,10.0000,10.1000,0,0,0
ABC,20190624,9.0555,9.4671,8.8909,9.1379,32520,11.0000,11.5000,10.8000,11.1000,0,0,0
ABC,20190621,9.4671,9.4671,9.0555,9.0555,27371,11.5000,11.5000,11.0000,11.0000,0,0,0
ABC,20190620,8.7263,9.5495,8.7263,9.3848,79360,10.6000,11.6000,10.6000,11.4000,0,0,0
ABC,20190619,8.5616,8.7262,8.3969,8.7263,45000,10.4000,10.6000,10.2000,10.6000,0,0,0
