<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
HBD,20170602,10.4193,10.4193,10.4193,10.4193,100,16.1000,16.1000,16.1000,16.1000,0,0,0
HBD,20170601,10.4193,10.4193,10.4193,10.4193,400,16.1000,16.1000,16.1000,16.1000,0,0,0
HBD,20170531,12.2314,12.2314,12.2314,12.2313,100,18.9000,18.9000,18.9000,18.9000,0,0,0
HBD,20170530,10.7428,10.7428,10.7428,10.7429,100,16.6000,16.6000,16.6000,16.6000,0,0,0
HBD,20170522,8.0248,10.7428,8.0248,10.7429,200,12.4000,16.6000,12.4000,16.6000,0,0,0
HBD,20170517,9.3838,9.3838,9.3838,9.3838,100,14.5000,14.5000,14.5000,14.5000,0,0,0
HBD,20170515,10.4840,10.4840,9.1250,9.1250,600,16.2000,16.2000,14.1000,14.1000,0,0,500
HBD,20170512,9.1250,9.1250,9.1250,9.1250,20,14.1000,14.1000,14.1000,14.1000,0,0,0
HBD,20170510,9.1250,9.1250,9.1250,9.1250,2,14.1000,14.1000,14.1000,14.1000,0,0,0
HBD,20170508,9.1250,9.1250,9.1250,9.1250,200,14.1000,14.1000,14.1000,14.1000,0,0,0
HBD,20170505,10.6782,10.6782,10.6782,10.6782,200,16.5000,16.5000,16.5000,16.5000,0,0,0
HBD,20170414,10.6782,10.6782,10.6782,10.6782,700,16.5000,16.5000,16.5000,16.5000,0,0,0
HBD,20170405,12.0372,12.0372,12.0372,12.0372,1800,18.6000,18.6000,18.6000,18.6000,0,0,0
HBD,20170324,11.9078,11.9078,11.9078,11.9078,200,18.4000,18.4000,18.4000,18.4000,0,0,0
HBD,20170323,10.3545,10.3545,10.3545,10.3546,100,16.0000,16.0000,16.0000,16.0000,0,0,0
HBD,20170321,10.2252,10.2252,10.2252,10.2251,100,15.8000,15.8000,15.8000,15.8000,0,0,100
HBD,20170302,10.3472,10.3472,10.0598,10.3472,700,18.0000,18.0000,17.5000,18.0000,0,100,0
HBD,20170227,10.0598,10.0598,9.4850,9.4850,302,17.5000,17.5000,16.5000,16.5000,0,0,0
HBD,20170208,9.4850,9.4850,9.4850,9.4850,1600,16.5000,16.5000,16.5000,16.5000,0,0,0
HBD,20170207,8.6226,8.6226,8.6226,8.6227,100,15.0000,15.0000,15.0000,15.0000,0,0,0
HBD,20170118,9.8874,9.8874,9.8874,9.8873,700,17.2000,17.2000,17.2000,17.2000,0,0,0
HBD,20170113,8.6227,8.6227,8.6227,8.6227,100,15.0000,15.0000,15.0000,15.0000,0,0,0
HBD,20170106,9.4850,9.4850,9.4850,9.4850,100,16.5000,16.5000,16.5000,16.5000,0,0,0
HBD,20161209,8.3352,8.3352,8.3352,8.3353,100,14.5000,14.5000,14.5000,14.5000,0,0,0
HBD,20161208,7.7604,7.7604,7.7604,7.7604,1000,13.5000,13.5000,13.5000,13.5000,0,0,0
HBD,20161124,7.7604,7.7604,7.7604,7.7604,8100,13.5000,13.5000,13.5000,13.5000,0,0,0
HBD,20161111,9.1975,9.1975,9.1975,9.1975,2,16.0000,16.0000,16.0000,16.0000,0,0,0
HBD,20161010,9.1975,9.1975,9.1975,9.1975,300,16.0000,16.0000,16.0000,16.0000,0,0,0
HBD,20160916,9.1976,9.1976,9.1976,9.1975,200,16.0000,16.0000,16.0000,16.0000,0,0,0
HBD,20160912,8.6802,8.6802,8.6802,8.6802,100,15.1000,15.1000,15.1000,15.1000,0,0,0
HBD,20160908,10.1748,10.1748,10.1748,10.1748,100,17.7000,17.7000,17.7000,17.7000,0,0,0
HBD,20160901,10.1747,10.1747,10.1747,10.1748,400,17.7000,17.7000,17.7000,17.7000,0,0,0
HBD,20160819,8.8526,8.8526,8.8526,8.8526,600,15.4000,15.4000,15.4000,15.4000,0,0,0
HBD,20160817,8.6226,8.9101,8.6226,8.9101,500,15.0000,15.5000,15.0000,15.5000,0,0,0
HBD,20160802,9.8873,9.8873,9.8873,9.8873,400,17.2000,17.2000,17.2000,17.2000,0,0,0
HBD,20160728,9.8874,9.8874,9.8874,9.8873,3000,17.2000,17.2000,17.2000,17.2000,0,0,0
HBD,20160727,8.6226,8.6226,8.6226,8.6227,100,15.0000,15.0000,15.0000,15.0000,0,0,0
HBD,20160726,9.8874,9.8874,9.8874,9.8873,800,17.2000,17.2000,17.2000,17.2000,0,0,0
HBD,20160718,8.6227,8.6227,8.6227,8.6227,100,15.0000,15.0000,15.0000,15.0000,0,0,0
HBD,20160715,10.1173,10.1173,10.1173,10.1173,1000,17.6000,17.6000,17.6000,17.6000,0,0,0
HBD,20160708,10.2322,10.2322,10.2322,10.2323,1000,17.8000,17.8000,17.8000,17.8000,0,0,0
HBD,20160704,8.9101,8.9101,8.9101,8.9101,1000,15.5000,15.5000,15.5000,15.5000,0,0,0
HBD,20160617,10.3472,10.3472,10.3472,10.3472,300,18.0000,18.0000,18.0000,18.0000,0,0,0
HBD,20160601,9.4849,9.4849,9.1975,9.1975,500,16.5000,16.5000,16.0000,16.0000,0,0,0
HBD,20160516,8.9101,8.9101,8.9101,8.9101,200,15.5000,15.5000,15.5000,15.5000,0,0,0
HBD,20160428,8.6226,8.6226,8.6226,8.6227,900,15.0000,15.0000,15.0000,15.0000,0,0,0
HBD,20160427,8.0479,8.0479,8.0479,8.0478,100,14.0000,14.0000,14.0000,14.0000,0,0,0
HBD,20160425,9.0825,9.0825,9.0825,9.0826,400,15.8000,15.8000,15.8000,15.8000,0,0,0
HBD,20160422,10.6346,10.6346,10.6346,10.6346,500,18.5000,18.5000,18.5000,18.5000,0,0,0
HBD,20160420,12.4741,12.4741,12.4741,12.4741,20,21.7000,21.7000,21.7000,21.7000,0,0,0
HBD,20160414,12.4742,12.4742,12.4742,12.4741,100,21.7000,21.7000,21.7000,21.7000,0,0,0
HBD,20160413,10.8646,10.8646,10.8646,10.8646,1000,18.9000,18.9000,18.9000,18.9000,0,0,0
HBD,20160329,10.2322,10.2322,8.7376,8.7377,200,17.8000,17.8000,15.2000,15.2000,0,0,0
HBD,20160325,9.9449,9.9449,9.9449,9.9448,100,17.3000,17.3000,17.3000,17.3000,0,0,0
HBD,20160311,11.6696,11.6696,11.6696,11.6696,1000,22.3000,22.3000,22.3000,22.3000,0,0,0
HBD,20160308,10.9893,11.8266,10.9893,11.8266,1800,21.0000,22.6000,21.0000,22.6000,0,0,0
HBD,20160307,10.4660,10.4660,9.9427,10.4660,4600,20.0000,20.0000,19.0000,20.0000,0,0,0
HBD,20160303,9.1055,9.1055,9.1055,9.1054,500,17.4000,17.4000,17.4000,17.4000,0,0,0
HBD,20160302,7.9542,7.9542,7.9542,7.9542,200,15.2000,15.2000,15.2000,15.2000,0,0,0
HBD,20151103,7.2215,8.2681,7.2215,8.2681,3700,13.8000,15.8000,13.8000,15.8000,0,0,0
HBD,20151007,7.2215,7.2215,7.2215,7.2215,100,13.8000,13.8000,13.8000,13.8000,0,0,0
HBD,20150930,7.2215,7.2215,7.2215,7.2215,900,13.8000,13.8000,13.8000,13.8000,0,0,0
HBD,20150826,7.2215,7.2215,7.2215,7.2215,1000,13.8000,13.8000,13.8000,13.8000,0,0,0
HBD,20150825,6.2796,6.2796,6.2796,6.2796,200,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20150717,7.8495,7.8495,7.8495,7.8495,200,15.0000,15.0000,15.0000,15.0000,0,0,0
HBD,20150707,7.8495,7.8495,7.8495,7.8495,5000,15.0000,15.0000,15.0000,15.0000,0,0,0
HBD,20150630,7.8495,7.8495,7.8495,7.8495,400,15.0000,15.0000,15.0000,15.0000,0,0,0
HBD,20150626,7.8495,7.8495,7.8495,7.8495,30,15.0000,15.0000,15.0000,15.0000,0,0,0
HBD,20150624,7.8495,7.8495,7.8495,7.8495,5000,15.0000,15.0000,15.0000,15.0000,0,0,0
HBD,20150603,7.8495,7.8495,7.8495,7.8495,100,15.0000,15.0000,15.0000,15.0000,0,0,0
HBD,20150601,8.6344,8.6344,8.6344,8.6345,200,16.5000,16.5000,16.5000,16.5000,0,0,0
HBD,20150525,7.8495,7.8495,7.8495,7.8495,3000,15.0000,15.0000,15.0000,15.0000,0,0,0
HBD,20150515,8.1111,8.1111,8.1111,8.1112,100,15.5000,15.5000,15.5000,15.5000,0,0,0
HBD,20150513,7.3786,7.3786,7.3786,7.3785,1500,14.1000,14.1000,14.1000,14.1000,0,0,0
HBD,20150423,6.7506,6.7506,6.7506,6.7506,120,12.9000,12.9000,12.9000,12.9000,0,0,0
HBD,20150422,6.6459,6.6459,6.6459,6.6459,400,12.7000,12.7000,12.7000,12.7000,0,0,0
HBD,20150421,6.5936,6.5936,6.5936,6.5936,100,12.6000,12.6000,12.6000,12.6000,0,0,0
HBD,20150317,6.4889,6.4889,6.4889,6.4889,500,12.4000,12.4000,12.4000,12.4000,0,0,0
HBD,20150312,7.1691,7.1691,7.1691,7.1691,100,15.7000,15.7000,15.7000,15.7000,0,0,0
HBD,20150311,7.9455,7.9455,7.9455,7.9454,1300,17.4000,17.4000,17.4000,17.4000,0,0,0
HBD,20150309,7.2605,7.2605,7.2605,7.2605,500,15.9000,15.9000,15.9000,15.9000,0,0,0
HBD,20150304,6.0276,6.8495,6.0276,6.8495,1800,13.2000,15.0000,13.2000,15.0000,0,0,0
HBD,20150129,6.2558,6.2558,6.2558,6.2559,3800,13.7000,13.7000,13.7000,13.7000,0,0,0
HBD,20150121,6.1645,6.1645,6.1645,6.1645,100,13.5000,13.5000,13.5000,13.5000,0,0,0
HBD,20150114,6.1645,6.1645,6.1645,6.1645,100,13.5000,13.5000,13.5000,13.5000,0,0,0
HBD,20150113,6.5299,6.5299,6.5299,6.5298,100,14.3000,14.3000,14.3000,14.3000,0,0,0
HBD,20150112,7.2148,7.2148,7.2148,7.2148,2000,15.8000,15.8000,15.8000,15.8000,0,0,0
HBD,20150109,6.5755,6.5755,6.5755,6.5755,100,14.4000,14.4000,14.4000,14.4000,0,0,0
HBD,20150108,7.3062,7.3062,7.3062,7.3061,400,16.0000,16.0000,16.0000,16.0000,0,0,0
HBD,20150107,6.6212,7.1235,6.6212,7.1235,1300,14.5000,15.6000,14.5000,15.6000,0,0,0
HBD,20150105,6.3928,6.5298,6.3928,6.5298,400,14.0000,14.3000,14.0000,14.3000,0,0,0
HBD,20141218,5.9362,5.9362,5.9362,5.9362,100,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20141215,5.9362,5.9362,5.9362,5.9362,13600,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20141211,6.1645,6.1645,6.1645,6.1645,300,13.5000,13.5000,13.5000,13.5000,0,0,0
HBD,20141210,6.1645,6.1645,6.1645,6.1645,200,13.5000,13.5000,13.5000,13.5000,0,0,0
HBD,20141117,6.1646,6.1646,6.1646,6.1645,100,13.5000,13.5000,13.5000,13.5000,0,0,0
HBD,20141112,6.8495,6.8495,6.8495,6.8495,500,15.0000,15.0000,15.0000,15.0000,0,0,0
HBD,20141110,6.2558,6.2558,6.2558,6.2559,100,13.7000,13.7000,13.7000,13.7000,0,0,0
HBD,20141107,6.8495,6.8951,6.8495,6.8951,200,15.0000,15.1000,15.0000,15.1000,0,0,0
HBD,20141106,5.5709,6.6668,5.5709,6.6668,300,12.2000,14.6000,12.2000,14.6000,0,0,0
HBD,20141105,6.0732,6.0732,6.0732,6.0732,100,13.3000,13.3000,13.3000,13.3000,0,0,0
HBD,20141103,6.7125,6.7125,6.7125,6.7125,200,14.7000,14.7000,14.7000,14.7000,0,0,0
HBD,20141030,6.1189,6.1189,6.1189,6.1189,200,13.4000,13.4000,13.4000,13.4000,0,0,0
HBD,20141028,5.6623,5.6623,5.5710,5.5709,900,12.4000,12.4000,12.2000,12.2000,0,0,0
HBD,20141027,5.3883,5.3883,5.3883,5.3883,300,11.8000,11.8000,11.8000,11.8000,0,0,0
HBD,20141017,5.9819,5.9819,5.9819,5.9819,100,13.1000,13.1000,13.1000,13.1000,0,0,0
HBD,20141015,6.6211,6.6211,6.6211,6.6212,900,14.5000,14.5000,14.5000,14.5000,0,0,0
HBD,20141014,6.0275,6.0275,6.0275,6.0275,100,13.2000,13.2000,13.2000,13.2000,0,0,0
HBD,20141013,6.6668,6.6668,6.6668,6.6668,200,14.6000,14.6000,14.6000,14.6000,0,0,0
HBD,20141010,5.9362,6.1645,5.9362,6.1645,300,13.0000,13.5000,13.0000,13.5000,0,0,0
HBD,20141008,6.5755,6.5755,6.5755,6.5755,900,14.4000,14.4000,14.4000,14.4000,0,0,0
HBD,20141007,5.9819,5.9819,5.9819,5.9819,100,13.1000,13.1000,13.1000,13.1000,0,0,0
HBD,20141001,6.6211,6.6211,6.6211,6.6212,1000,14.5000,14.5000,14.5000,14.5000,0,0,0
HBD,20140930,6.2102,6.2102,6.1645,6.1645,400,13.6000,13.6000,13.5000,13.5000,0,0,0
HBD,20140929,6.5298,6.5298,6.5298,6.5298,1200,14.3000,14.3000,14.3000,14.3000,0,0,0
HBD,20140926,5.9362,5.9362,5.9362,5.9362,100,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20140923,5.9362,6.5298,5.9362,6.5298,600,13.0000,14.3000,13.0000,14.3000,0,0,0
HBD,20140922,5.9362,5.9362,5.9362,5.9362,100,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20140917,6.5298,6.5298,6.5298,6.5298,300,14.3000,14.3000,14.3000,14.3000,0,0,0
HBD,20140916,5.9363,5.9363,5.9363,5.9362,200,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20140912,6.3929,6.3929,6.3929,6.3929,700,14.0000,14.0000,14.0000,14.0000,0,0,0
HBD,20140910,5.9363,6.3016,5.9363,6.3015,1800,13.0000,13.8000,13.0000,13.8000,0,0,0
HBD,20140909,5.7535,5.7535,5.7535,5.7536,700,12.6000,12.6000,12.6000,12.6000,0,0,0
HBD,20140905,5.9362,5.9819,5.9362,5.9819,1400,13.0000,13.1000,13.0000,13.1000,0,0,0
HBD,20140904,5.9363,5.9363,5.9363,5.9362,100,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20140903,5.8449,6.3928,5.8449,6.3929,700,12.8000,14.0000,12.8000,14.0000,0,0,0
HBD,20140829,6.1645,6.5298,6.1645,6.5298,2400,13.5000,14.3000,13.5000,14.3000,0,0,0
HBD,20140828,6.3016,6.3016,5.5253,5.5252,400,13.8000,13.8000,12.1000,12.1000,0,0,0
HBD,20140827,5.7536,5.7536,5.7536,5.7536,200,12.6000,12.6000,12.6000,12.6000,0,0,0
HBD,20140826,6.3929,6.3929,6.3929,6.3929,400,14.0000,14.0000,14.0000,14.0000,0,0,0
HBD,20140825,5.8449,5.8449,5.8449,5.8449,200,12.8000,12.8000,12.8000,12.8000,0,0,0
HBD,20140815,6.3472,6.3472,6.3472,6.3472,600,13.9000,13.9000,13.9000,13.9000,0,0,0
HBD,20140813,5.7992,5.7992,5.7992,5.7992,300,12.7000,12.7000,12.7000,12.7000,0,0,0
HBD,20140808,5.2970,5.2970,5.2970,5.2969,500,11.6000,11.6000,11.6000,11.6000,0,0,0
HBD,20140721,5.3883,5.3883,5.3883,5.3883,200,11.8000,11.8000,11.8000,11.8000,0,0,0
HBD,20140716,5.4796,5.4796,5.4796,5.4796,100,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20140711,5.6166,5.6166,5.5253,5.5252,1900,12.3000,12.3000,12.1000,12.1000,0,0,0
HBD,20140710,5.8449,5.8449,5.8449,5.8449,100,12.8000,12.8000,12.8000,12.8000,0,0,0
HBD,20140707,5.3426,5.3426,5.3426,5.3426,2000,11.7000,11.7000,11.7000,11.7000,0,0,0
HBD,20140704,5.3426,5.3426,5.3426,5.3426,1200,11.7000,11.7000,11.7000,11.7000,0,0,0
HBD,20140703,5.3426,5.3426,5.3426,5.3426,500,11.7000,11.7000,11.7000,11.7000,0,0,0
HBD,20140701,5.3426,5.3426,5.3426,5.3426,100,11.7000,11.7000,11.7000,11.7000,0,0,0
HBD,20140630,5.3426,5.3426,5.3426,5.3426,100,11.7000,11.7000,11.7000,11.7000,0,0,0
HBD,20140627,5.7536,5.7536,5.7536,5.7536,600,12.6000,12.6000,12.6000,12.6000,0,0,0
HBD,20140623,5.2513,5.2513,5.2513,5.2513,700,11.5000,11.5000,11.5000,11.5000,0,0,0
HBD,20140613,5.3883,5.3883,5.3883,5.3883,3500,11.8000,11.8000,11.8000,11.8000,0,0,0
HBD,20140612,5.7079,5.7079,5.7079,5.7079,200,12.5000,12.5000,12.5000,12.5000,0,0,0
HBD,20140611,5.2513,5.2513,5.2513,5.2513,1800,11.5000,11.5000,11.5000,11.5000,0,0,0
HBD,20140605,5.4796,5.4796,5.4796,5.4796,1800,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20140603,5.7079,5.7079,5.7079,5.7079,1000,12.5000,12.5000,12.5000,12.5000,0,0,0
HBD,20140527,5.7079,5.7079,5.7079,5.7079,100,12.5000,12.5000,12.5000,12.5000,0,0,0
HBD,20140521,5.4796,5.4796,5.4796,5.4796,4500,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20140520,5.9362,5.9362,5.9362,5.9362,9200,13.0000,13.0000,13.0000,13.0000,0,0,9200
HBD,20140519,5.9362,5.9362,5.9362,5.9362,3000,13.0000,13.0000,13.0000,13.0000,0,0,3000
HBD,20140516,5.9362,5.9818,5.9362,5.9819,5000,13.0000,13.1000,13.0000,13.1000,0,0,5000
HBD,20140515,5.9362,6.0276,5.9362,6.0275,4200,13.0000,13.2000,13.0000,13.2000,0,0,0
HBD,20140513,5.4796,5.4796,5.4796,5.4796,200,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20140512,5.9362,5.9362,5.9362,5.9362,4100,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20140506,5.9362,5.9362,5.9362,5.9362,300,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20140505,5.6166,5.7992,5.6166,5.6166,1900,12.3000,12.7000,12.3000,12.3000,3700,0,0
HBD,20140425,6.1645,6.2102,6.1645,6.2102,400,13.5000,13.6000,13.5000,13.6000,0,0,0
HBD,20140424,5.7993,5.7993,5.7993,5.7992,4100,12.7000,12.7000,12.7000,12.7000,0,0,0
HBD,20140423,5.2970,5.2970,5.2970,5.2970,500,13.6000,13.6000,13.6000,13.6000,0,0,0
HBD,20140421,6.2318,6.2318,5.8423,5.8423,1100,16.0000,16.0000,15.0000,15.0000,0,0,0
HBD,20140418,5.8422,5.8422,5.8422,5.8423,1000,15.0000,15.0000,15.0000,15.0000,0,0,0
HBD,20140417,5.3360,5.3360,5.3360,5.3359,500,13.7000,13.7000,13.7000,13.7000,0,0,0
HBD,20140415,5.9202,5.9202,5.9202,5.9202,800,15.2000,15.2000,15.2000,15.2000,0,0,0
HBD,20140414,5.8423,5.9202,5.8423,5.9202,2200,15.0000,15.2000,15.0000,15.2000,0,0,0
HBD,20140411,5.8423,5.8423,5.8423,5.8423,200,15.0000,15.0000,15.0000,15.0000,0,0,0
HBD,20140410,5.8034,5.8423,5.8034,5.8423,1300,14.9000,15.0000,14.9000,15.0000,0,0,0
HBD,20140408,5.8422,5.8422,5.8422,5.8423,100,15.0000,15.0000,15.0000,15.0000,0,0,0
HBD,20140407,5.5697,5.5697,5.5697,5.5696,1000,14.3000,14.3000,14.3000,14.3000,0,0,0
HBD,20140404,5.2581,5.2581,4.8686,4.8686,1000,13.5000,13.5000,12.5000,12.5000,0,0,500
HBD,20140401,4.8686,4.8686,4.8686,4.8686,200,12.5000,12.5000,12.5000,12.5000,0,0,0
HBD,20140331,5.0633,5.0633,5.0633,5.0633,200,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20140328,5.1412,5.1412,5.1412,5.1412,700,13.2000,13.2000,13.2000,13.2000,0,0,0
HBD,20140327,5.2580,5.2580,5.2580,5.2580,300,13.5000,13.5000,13.5000,13.5000,0,0,0
HBD,20140326,5.3749,5.6475,5.3749,5.6475,2500,13.8000,14.5000,13.8000,14.5000,0,0,0
HBD,20140320,5.4528,5.4528,5.4528,5.4528,1000,14.0000,14.0000,14.0000,14.0000,0,0,0
HBD,20140319,5.4528,5.4528,5.4528,5.4528,400,14.0000,14.0000,14.0000,14.0000,0,0,0
HBD,20140318,5.0634,5.0634,5.0634,5.0633,300,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20140317,5.1023,5.1023,5.1023,5.1023,700,13.1000,13.1000,13.1000,13.1000,0,0,0
HBD,20140314,5.1022,5.1022,5.1022,5.1023,1000,13.1000,13.1000,13.1000,13.1000,0,0,0
HBD,20140310,5.6475,5.6475,5.6475,5.6475,1100,14.5000,14.5000,14.5000,14.5000,0,0,0
HBD,20140307,5.2580,5.6475,5.2580,5.6475,1700,13.5000,14.5000,13.5000,14.5000,0,0,0
HBD,20140304,5.2580,5.2580,5.2580,5.2580,3000,13.5000,13.5000,13.5000,13.5000,0,0,0
HBD,20140303,5.0633,5.2580,5.0633,5.2580,4600,13.0000,13.5000,13.0000,13.5000,0,0,0
HBD,20140226,5.0634,5.0634,5.0634,5.0633,500,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20140225,5.1022,5.1022,5.1022,5.1023,600,13.1000,13.1000,13.1000,13.1000,0,0,0
HBD,20140221,4.6738,4.6738,4.6738,4.6738,500,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20140218,5.0633,5.0633,5.0633,5.0633,700,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20140214,5.0633,5.0633,5.0633,5.0633,200,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20140213,4.6738,5.0633,4.6738,5.0633,900,12.0000,13.0000,12.0000,13.0000,0,0,0
HBD,20140212,4.7517,4.7517,4.7517,4.7517,200,12.2000,12.2000,12.2000,12.2000,0,0,0
HBD,20140211,5.1412,5.1412,5.1412,5.1412,1900,13.2000,13.2000,13.2000,13.2000,0,0,0
HBD,20140122,4.6738,4.6738,4.6738,4.6738,1000,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20140121,4.6738,4.6738,4.6738,4.6738,4000,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20140120,4.6738,4.6738,4.6738,4.6738,2200,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20140116,4.6738,4.6738,4.6738,4.6738,2000,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20140114,4.4791,4.5180,4.4791,4.5180,1100,11.5000,11.6000,11.5000,11.6000,0,0,0
HBD,20140107,4.4791,4.4791,4.4791,4.4791,1900,11.5000,11.5000,11.5000,11.5000,0,0,0
HBD,20140106,4.0896,4.0896,4.0896,4.0896,80,10.5000,10.5000,10.5000,10.5000,0,0,0
HBD,20140103,4.0896,4.0896,4.0896,4.0896,3000,10.5000,10.5000,10.5000,10.5000,0,0,0
HBD,20131226,4.3622,4.3622,4.3622,4.3622,100,11.2000,11.2000,11.2000,11.2000,0,0,0
HBD,20131225,4.0506,4.0506,4.0506,4.0506,300,10.4000,10.4000,10.4000,10.4000,0,0,0
HBD,20131223,3.9338,3.9338,3.9338,3.9338,2000,10.1000,10.1000,10.1000,10.1000,0,0,0
HBD,20131220,4.3622,4.3622,4.3622,4.3622,100,11.2000,11.2000,11.2000,11.2000,0,0,0
HBD,20131219,4.0117,4.0117,4.0117,4.0117,1300,10.3000,10.3000,10.3000,10.3000,0,0,0
HBD,20131217,3.7390,3.7390,3.6611,3.7001,1500,9.6000,9.6000,9.4000,9.5000,0,900,0
HBD,20131216,3.7001,4.0506,3.7001,4.0506,3500,9.5000,10.4000,9.5000,10.4000,0,0,0
HBD,20131213,3.7001,3.7001,3.7001,3.7001,1300,9.5000,9.5000,9.5000,9.5000,0,0,100
HBD,20131209,3.7001,3.7001,3.7001,3.7001,3300,9.5000,9.5000,9.5000,9.5000,0,0,0
HBD,20131202,3.7001,3.7001,3.7001,3.7001,10000,9.5000,9.5000,9.5000,9.5000,0,0,0
HBD,20131122,3.8948,3.8948,3.8948,3.8948,200,10.0000,10.0000,10.0000,10.0000,0,0,0
HBD,20131121,3.7001,3.7001,3.7001,3.7001,6600,9.5000,9.5000,9.5000,9.5000,0,0,0
HBD,20131120,3.7002,3.7391,3.7002,3.7001,7000,9.5000,9.6000,9.5000,9.5000,0,0,0
HBD,20131114,3.7001,3.7390,3.7001,3.7391,5200,9.5000,9.6000,9.5000,9.6000,0,0,0
HBD,20131112,3.8948,3.8948,3.8948,3.8948,5600,10.0000,10.0000,10.0000,10.0000,0,0,0
HBD,20131111,3.8949,3.8949,3.8949,3.8948,800,10.0000,10.0000,10.0000,10.0000,0,0,0
HBD,20131030,3.5832,3.5832,3.5832,3.5833,200,9.2000,9.2000,9.2000,9.2000,0,0,0
HBD,20131028,3.9727,3.9727,3.9727,3.9727,100,10.2000,10.2000,10.2000,10.2000,0,0,0
HBD,20131024,3.6222,3.6222,3.6222,3.6222,4000,9.3000,9.3000,9.3000,9.3000,0,0,0
HBD,20131023,3.3885,3.3885,3.3885,3.3885,1000,8.7000,8.7000,8.7000,8.7000,0,0,0
HBD,20131018,3.3106,3.5832,3.3106,3.5833,4100,8.5000,9.2000,8.5000,9.2000,0,0,0
HBD,20131017,3.3106,3.3106,3.3106,3.3106,2800,8.5000,8.5000,8.5000,8.5000,0,0,0
HBD,20131009,3.3106,3.3106,3.3106,3.3106,400,8.5000,8.5000,8.5000,8.5000,0,0,0
HBD,20131008,3.1938,3.2327,3.1938,3.2327,4520,8.2000,8.3000,8.2000,8.3000,0,0,3000
HBD,20131007,3.1549,3.1938,3.1549,3.1938,3200,8.1000,8.2000,8.1000,8.2000,0,0,3200
HBD,20131004,3.1938,3.1938,3.1938,3.1938,1000,8.2000,8.2000,8.2000,8.2000,0,0,0
HBD,20131003,3.3496,3.3496,3.3496,3.3496,100,8.6000,8.6000,8.6000,8.6000,0,0,0
HBD,20131002,3.4665,3.4665,3.4665,3.4664,1800,8.9000,8.9000,8.9000,8.9000,0,0,0
HBD,20130930,3.7391,3.7391,3.7391,3.7391,2800,9.6000,9.6000,9.6000,9.6000,0,0,0
HBD,20130927,3.3885,3.4275,3.3885,3.4275,4100,8.7000,8.8000,8.7000,8.8000,0,0,0
HBD,20130926,3.1158,3.1158,3.1158,3.1159,100,8.0000,8.0000,8.0000,8.0000,0,0,0
HBD,20130924,2.7653,3.0379,2.7653,2.8432,1800,7.1000,7.8000,7.1000,7.3000,0,0,0
HBD,20130920,2.9990,3.0379,2.9600,2.9990,2500,7.7000,7.8000,7.6000,7.7000,0,0,0
HBD,20130919,2.6874,2.9211,2.6874,2.9211,3000,6.9000,7.5000,6.9000,7.5000,0,0,0
HBD,20130918,2.6874,2.6874,2.6874,2.6874,100,6.9000,6.9000,6.9000,6.9000,0,0,0
HBD,20130627,2.6874,2.7653,2.6874,2.7653,5200,6.9000,7.1000,6.9000,7.1000,0,0,0
HBD,20130626,2.5706,2.6874,2.5706,2.6874,2900,6.6000,6.9000,6.6000,6.9000,0,0,0
HBD,20130625,2.5706,2.6485,2.5706,2.6485,400,6.6000,6.8000,6.6000,6.8000,0,0,0
HBD,20130624,2.5316,2.5316,2.4927,2.4927,1000,6.5000,6.5000,6.4000,6.4000,0,0,0
HBD,20130621,2.7264,2.7264,2.4927,2.4927,4400,7.0000,7.0000,6.4000,6.4000,0,0,0
HBD,20130620,2.6875,2.7264,2.6875,2.7264,7100,6.9000,7.0000,6.9000,7.0000,0,3900,3100
HBD,20130619,2.6874,2.7264,2.6874,2.7264,8600,6.9000,7.0000,6.9000,7.0000,0,0,5700
HBD,20130618,2.5706,2.7264,2.5706,2.6485,10000,6.6000,7.0000,6.6000,6.8000,0,8800,8100
